CUST_ID,CUSTNAME,ADDRESS1,ADDRESS2,LOCALITY,CITY,STATE,COUNTRY_CODE,POSTAL_CODE,POSTAL_CODE_PLUS4,EMAIL_ADDRESS,PHONE_NUMBER,YTD_SALES,SALESMAN_ID,NATIONALITY,NATIONAL_ID,CREDITCARD_NUMBER,CREDITCARD_TYPE,CREDITCARD_EXP,CREDITCARD_CVV,DRIVER_LICENSE
"10350","Crystal Hampton     ","988 Scenicview Drive",,,"Bloomington","TX","US","77951","0000","Crystal.J.Hampton@spambob.com","360-222-5773",505.00,"NW112 ","CA","625886387","4111830000000677","VISA","0609","3587",
"10351","Jennifer Becker     ","4374 Lindale Avenue",,,"Bloomington","IL","US","61701","0000","Jennifer.D.Becker@spambob.com","803-223-5484",120.00,"SE337 ","FR","169121009721856","3088430000000669","JCB","0609","3088",
"10353","Joel Kraus          ","551 Southside Lane",,,"Bloomsburg","PA","US","17815","0000","Joel.C.Kraus@pookmail.com","251-245-1479",2550.00,"SW277 ","ES","3561782W","4111100000000683","VISA","0917","6812",
"10354","Shirley Barth       ","4567 North Street",,,"Blue Ash","OH","US","45242","0000","Shirley.R.Barth@mailinator.com","936-891-0398",9095.04,"WE352 ","IT","EXXHVI79L25L019F","6011530000000570","Discover","1016","3583",
"10356","Daniel Brandon      ","1633 Northwest Boulevard",,,"Bluffdale","TX","US","76433","0000","Daniel.A.Brandon@mailinator.com","619-523-3737",90.30,"SW340 ","ES","X3322391H","30000003704297","Diners Club","0810","3198",
"10360","Johnny Strait       ","3759 Raoul Wallenberg Place",,,"Bobtown","PA","US","15315","0000","Johnny.E.Strait@spambob.com","703-724-0117",486.00,"NC358 ","IT","WLVBKS44B08F119T","30000003755406","Diners Club","1015","3768",
"10361","Jacquelyn Strong    ","3529 Fairway Drive",,,"Boca Raton","FL","US","33432","0000","Jacquelyn.A.Strong@trashymail.com","619-527-8817",52.00,"SE271 ","U.S.","023867996","370000054090149","American Express","0914","4481",
"10362","Richard Thomas      ","4262 Oakridge Farm Lane",,,"Boca Raton","FL","US","33432","0000","Richard.S.Thomas@trashymail.com","334-409-8898",3780.51,"SW412 ","IT","RKOYSN68A05E506R","3088260000000678","JCB","0310","3382",
"10367","Sheena Woodbury     ","4340 Rockwell Lane",,,"Bolognola","MC","IT","62035","0000","Sheena.D.Woodbury@pookmail.com","0383 2526063",3780.51,"NC364 ","UK","PK675286","3088270000000685","JCB","0309","8853",
"10368","Herbert Black       ","3856 Rhode Island Avenue",,,"Bolzaneto","GE","IT","16162","0000","Herbert.A.Black@mailinator.com","0330 5453148",5000.90,"SW274 ","U.S.","676120001","6011080000000592","Discover","0908","3510",
"10369","Irene Kinkead       ","1648 John Calvin Drive",,,"Bolzano","BZ","IT","39100","0000","Irene.C.Kinkead@spambob.com","0365 9515359",290.48,"SC262 ","IT","MNQWGL24L30D247B","4111020000000691","VISA","0810","1345",
"10370","Jerry Cooper        ","4068 Beeghley Street",,,"Bombile","RC","IT","89030","0000","Jerry.M.Cooper@mailinator.com","0333 2230099",5231.00,"NE109 ","U.S.","023867820","30000006125656","Diners Club","0311","2410",
"10371","Ana Huerta          ","3373 Horizon Circle",,,"Bon Wier","TX","US","75928","0000","Ana.J.Huerta@spambob.com","302-392-1285",0.00,"WE283 ","CA","090913336","4111110436839810","VISA","0710","6780",
"10372","Jennifer Clark      ","1845 Mount Street",,,"Bonaventure","QC","CA","G0C 1E0","0000","Jennifer.B.Clark@pookmail.com","807-482-1764",6101.00,"SW145 ","U.S.","765700003","30000005737642","Diners Club","1211","8210",
"10374","Carol Tyrrell       ","943 Archwood Avenue",,,"Bonnells Bay","NSW","AU","2264","0000","Carol.R.Tyrrell@pookmail.com","(02) 4961 6831",3780.51,"SE208 ","IT","EOUMLU33T55B470F","3088850000000692","JCB","0609","1774",
"10375","Myrtle Williams     ","2701 Capitol Avenue",,,"Bookram","NSW","AU","2460","0000","Myrtle.M.Williams@dodgeit.com","(08) 9486 0941",152.00,"NE367 ","U.S.","022868028","30000003558388","Diners Club","1213","3135",
"10376","Rebecca Palmateer   ","1484 Kemper Lane",,,"Boomey","NSW","AU","2866","0000","Rebecca.T.Palmateer@trashymail.com","(03) 5380 8943",0.00,"NC292 ","CA","726522451","3088740000000703","JCB","1109","4180",
"10378","Michelle Owen       ","4045 Nicholas Street",,,"Booneville","MS","US","38829","0000","Michelle.D.Owen@spambob.com","323-875-3306",486.00,"SW346 ","FR","278047229603032","6011090000000609","Discover","0713","1541",
"10379","Gary Sims           ","3580 Beeghley Street",,,"Boorcan","VIC","AU","3265","0000","Gary.C.Sims@trashymail.com","(02) 9795 7877",90.30,"NC100 ","CA","981561483","3088860000000725","JCB","1016","5556",
"10380","Clare Johnson       ","467 Late Avenue",,,"Boorhaman North","VIC","AU","3685","0000","Clare.K.Johnson@trashymail.com","(02) 4006 4389",0.00,"SC394 ","IT","WLITJF61A22L334V","370000053685915","American Express","0813","158",
"10382","Rodolfo Malloy      ","783 Peck Street",,,"Borallon","QLD","AU","4306","0000","Rodolfo.M.Malloy@mailinator.com","(02) 4958 3909",5231.00,"NE178 ","CA","077957256","3088190000000735","JCB","1113","6027",
"10383","Brent Howell        ","2825 Cambridge Drive",,,"Borambil","NSW","AU","2329","0000","Brent.P.Howell@spambob.com","(02) 6124 9043",904.86,"SW274 ","ES","9447836B","4111030000000708","VISA","0412","2187",
"10384","Felicia Gutierrez   ","4575 Locust Court",,,"Bordeaux",,"FR","33200","0000","Felicia.J.Gutierrez@mailinator.com","01.94.46.65.21",1782.03,"WE151 ","FR","806125005501671","4111380000000715","VISA","1110","7791",
"10386","Julius Hiller       ","2606 Queens Lane",,,"Bordeaux",,"FR","33200","0000","Julius.E.Hiller@mailinator.com","01.64.17.72.67",5320.86,"NE238 ","ES","9672088J","3088400000000746","JCB","1110","4876",
"10388","Thomas Martin       ","3183 Leroy Lane",,,"Borgo Alla Collina","AR","IT","52010","0000","Thomas.M.Martin@dodgeit.com","0315 5083866",6000.28,"SW274 ","UK","ZS404532B","370000027776972","American Express","0417","3192",
"10389","Richard Robinson    ","2223 Lincoln Street",,,"Borgonuovo Di Piuro","SO","IT","23020","0000","Richard.M.Robinson@spambob.com","0342 6029807",6000.28,"NE103 ","ES","2846849R","3088320000000753","JCB","0613","5629",
"10390","Emmanuel Fisher     ","1775 Parrill Court",,,"Bosisio Parini","LC","IT","23842","0000","Emmanuel.J.Fisher@spambob.com","0320 1673333",18735.70,"WE349 ","FR","180064808549530","370000029477017","American Express","1017","6032",
"10394","David Herring       ","718 Green Acres Road",,,"Boston","MA","US","02110","0000","David.M.Herring@spambob.com","951-284-4552",120.00,"SC130 ","IT","KMMMEU51C45E999I","3088270000000768","JCB","0714","4778",
"10396","Donald Leibowitz    ","879 Douglas Dairy Road",,,"Boston","MA","US","02109","0000","Donald.J.Leibowitz@mailinator.com","717-983-6454",120.00,"SW277 ","IT","RHPMTU26E60G804V","6011910000000616","Discover","1109","2072",
"10397","Lonnie Anderson     ","366 Bartlett Avenue",,,"Boston","MA","US","02114","0000","Lonnie.J.Anderson@mailinator.com","503-917-2862",673.00,"NW382 ","CA","949629216","4111240000000729","VISA","0610","7684",
"10398","Warren Stokes       ","4723 Pretty View Lane",,,"Boston","MA","US","02110","0000","Warren.S.Stokes@spambob.com","703-275-4836",863.90,"WE286 ","CA","710020520","3088870000000773","JCB","0314","3135",
"10399","Tim Alves           ","704 Logan Lane",,,"Boston","MA","US","02114","0000","Tim.P.Alves@dodgeit.com","775-243-7509",120.00,"NW310 ","UK","MA873070C","4111310000000738","VISA","0616","4467",
"10400","Scott Boles         ","2093 University Street",,,"Boston","MA","US","02110","0000","Scott.S.Boles@pookmail.com","951-377-6099",120.00,"NW316 ","IT","DLPVLC75P46F569H","30000005430081","Diners Club","1016","7379",
"10401","Donald Myers        ","3243 New York Avenue",,,"Bottidda","SS","IT","07010","0000","Donald.B.Myers@dodgeit.com","0337 9966444",904.86,"SE271 ","U.S.","147170002","30000005879725","Diners Club","0913","6937",
"10402","Gail Blaze          ","1089 Pooz Street",,,"Boulder Creek","QLD","AU","4714","0000","Gail.H.Blaze@pookmail.com","(02) 9400 5660",1820.08,"SW340 ","U.S.","580370001","370000053517050","American Express","0408","4801",
"10404","John Stuart         ","53 Hazelwood Avenue",,,"Bourg-en-bresse",,"FR","01000","0000","John.J.Stuart@dodgeit.com","01.30.41.61.49",0.00,"NW118 ","ES","8684302P","4111100000000758","VISA","0410","7115",
"10405","Jazmin Lyons        ","4221 Black Stallion Road",,,"Bourg-en-bresse",,"FR","01000","0000","Jazmin.J.Lyons@trashymail.com","05.40.12.83.15",5869.40,"NE307 ","U.S.","022868144","30000003111758","Diners Club","1211","5693",
"10406","Renee Mchaney       ","3271 Jenna Lane",,,"Bourges",,"FR","18000","0000","Renee.D.Mchaney@trashymail.com","03.57.39.56.61",492.00,"SW412 ","ES","7721665J","4111980000000761","VISA","0114","8983",
"10407","Jackie Coulston     ","4971 Jarvisville Road",,,"Bourges",,"FR","18000","0000","Jackie.L.Coulston@trashymail.com","04.56.34.94.22",486.00,"SW274 ","IT","FUEHMW76L61F101X","4111230000000779","VISA","0611","4126",
"10410","Tyler Oldfield      ","3062 Brookside Drive",,,"Boxlund",,"DE","24994","0000","Tyler.M.Oldfield@pookmail.com","04166 01 60 89",568.30,"NW379 ","UK","NE380112A","6011540000000629","Discover","0314","916",
"10411","James Nicolas       ","3996 Concord Street",,,"Boyatup","WA","AU","6450","0000","James.L.Nicolas@spambob.com","(08) 8229 1824",568.30,"SC196 ","IT","POOEAX72R42A953V","6011930000000630","Discover","1009","1653",
"10413","Janet Noe           ","4955 Alexander Drive",,,"Boynton Beach","FL","US","33436","0000","Janet.W.Noe@mailinator.com","312-205-0430",486.00,"NC292 ","UK","CB439609C","5500840000000110","Master Card","0917","944",
"10414","Dora Sipe           ","1248 Nelm Street",,,"BRADENSTOKE",,"UK","SN15 0VP","0000","Dora.P.Sipe@dodgeit.com","079 3079 9069",904.86,"SW211 ","IT","EAXQMV09P29G674G","370000059113110","American Express","0409","3554",
"10415","Edward Conner       ","1159 West Side Avenue",,,"Bradford","AR","US","72020","0000","Edward.D.Conner@trashymail.com","435-826-5460",52.00,"NC361 ","ES","X1352158B","3088870000000781","JCB","1011","2821",
"10416","Heidi Prater        ","1645 Calvin Street",,,"Bradshaw","WV","US","24817","0000","Heidi.B.Prater@dodgeit.com","541-588-6768",505.00,"NW115 ","IT","QBMRIE93T66H538K","3088950000000799","JCB","0110","1656",
"10417","Brenda Welch        ","4731 Rainbow Drive",,,"Braintree","MA","US","02184","0000","Brenda.M.Welch@dodgeit.com","313-486-3332",3780.51,"NW376 ","IT","GEOCCJ29T70I447Q","5500470000000124","Master Card","0510","6625",
"10419","William Messier     ","3792 Trails End Road",,,"Brampton","ON","CA","L6W 1Z2","0000","William.O.Messier@dodgeit.com","250-869-8029",486.00,"NW115 ","IT","DIEUAI85L11F930I","370000077378711","American Express","0712","4777",
"10420","Jeffry Thompson     ","4730 Willow Greene Drive",,,"Brancaleone","RC","IT","89036","0000","Jeffry.A.Thompson@dodgeit.com","0367 0686758",3780.51,"SC388 ","UK","PM340894C","3088350000000800","JCB","0908","9502",
"10421","David Paine         ","4140 Calico Drive",,,"Branditt","VIC","AU","3630","0000","David.B.Paine@spambob.com","(08) 8792 2595",2550.00,"SC394 ","FR","879081807107256","370000074561079","American Express","0213","3893",
"10423","Tiffany Simpson     ","2920 Hidden Valley Road",,,"Brattleboro","VT","US","05301","0000","Tiffany.D.Simpson@pookmail.com","828-477-3560",6101.00,"SW343 ","IT","NVUDCD71M14G867G","370000035356700","American Express","1013","6605",
"10424","Susan Evans         ","500 Dola Mine Road",,,"Brattleboro","VT","US","05301","0000","Susan.M.Evans@spambob.com","307-735-8455",5320.86,"NW115 ","IT","GEUTBD07E64B444I","3088860000000816","JCB","1014","2931",
"10425","Lonny Ferris        ","549 Bingamon Branch Road",,,"Breakfast Creek","NSW","AU","2849","0000","Lonny.A.Ferris@mailinator.com","(03) 5385 4324",0.00,"SE205 ","IT","YWYPDO30A61F747H","30000002473324","Diners Club","0110","4476",
"10426","Kelly Ledford       ","1509 Simons Hollow Road",,,"Breckenridge","TX","US","76024","0000","Kelly.E.Ledford@dodgeit.com","650-348-2779",5320.86,"NE235 ","IT","ZTZAAX87S46C145J","30000004297242","Diners Club","0412","3583",
"10427","Larry Alexander     ","3477 Christie Way",,,"Brecksville","OH","US","44141","0000","Larry.R.Alexander@pookmail.com","727-599-5975",120.00,"SC394 ","FR","148017668342264","3088080000000829","JCB","0811","1128",
"10428","Thomas Leon         ","565 Clousson Road",,,"Bregano","VA","IT","21020","0000","Thomas.M.Leon@mailinator.com","0364 3329547",18735.70,"WE286 ","IT","IUOOXX23C12F517L","3088910000000835","JCB","0916","2830",
"10338","Richard Copeland    ","4484 Sugar Camp Road",,,"Birmingham","AL","US","35244","0000","Richard.D.Copeland@dodgeit.com","516-356-6880",1820.08,"NW115 ","ES","3305414S","30000005650381","Diners Club","0716","2405",
"10430","Gladys Francis      ","4207 Freedom Lane",,,"Brembio","LO","IT","26822","0000","Gladys.J.Francis@trashymail.com","0351 1885529",492.00,"NE109 ","CA","730155629","4111110244173220","VISA","1217","6407",
"10431","Hector Ward         ","4574 Wood Street",,,"Bremen Bahnhofsvorstadt",,"DE","28195","0000","Hector.D.Ward@dodgeit.com","04121 34 46 39",9095.04,"RP121 ","UK","SR871230C","30000005063205","Diners Club","1217","834",
"10433","Kathryn Adams       ","1488 College Avenue",,,"Brentwood","NY","US","11717","0000","Kathryn.R.Adams@dodgeit.com","412-741-0329",0.00,"WE355 ","U.S.","160840004","3088310000000846","JCB","1015","1184",
"10434","Edward Frankel      ","3054 Smith Street",,,"Briaglia","CN","IT","12080","0000","Edward.A.Frankel@spambob.com","0362 9354775",9095.04,"WE349 ","FR","125054909269343","30000005264480","Diners Club","0315","8999",
"10435","Donald Patterson    ","901 Elliot Avenue",,,"Bricherasio","TO","IT","10060","0000","Donald.R.Patterson@trashymail.com","0366 0987585",0.00,"NC100 ","U.S.","425990002","370000004648913","American Express","0813","9502",
"10437","Ronald Armstrong    ","4230 Hawks Nest Lane",,,"Bridgeport","CT","US","06604","0000","Ronald.O.Armstrong@spambob.com","720-263-5654",304.00,"WE352 ","FR","218053148709546","3088600000000865","JCB","0213","1872",
"10438","Daniel Rakestraw    ","3499 Woodridge Lane",,,"Bridgeview","IL","US","60455","0000","Daniel.S.Rakestraw@mailinator.com","763-498-8129",6000.28,"NW376 ","IT","EXXEUE82P68Z214O","4111250000000785","VISA","1212","4955",
"10439","Joe Stone           ","3664 Bicetown Road",,,"Bridgeville","PA","US","15017","0000","Joe.N.Stone@dodgeit.com","928-446-4014",5000.90,"NW112 ","IT","XGDCLZ97B50A681W","3088160000000878","JCB","0811","5336",
"10440","Bonnie Allen        ","947 Essex Court",,,"Brightly","QLD","AU","4741","0000","Bonnie.V.Allen@trashymail.com","(02) 6688 3086",1782.03,"SW412 ","U.S.","646900001","4111980000000795","VISA","1217","4199",
"10441","Shelley Seay        ","422 Sumner Street",,,"Bril Bril","NSW","AU","2441","0000","Shelley.K.Seay@trashymail.com","(07) 4037 3502",1820.08,"SE265 ","UK","AE415045C","5500230000000130","Master Card","0314","5615",
"10442","Ruthann Holland     ","2528 White Lane",,,"Brilliant","AL","US","35548","0000","Ruthann.P.Holland@trashymail.com","817-460-2094",568.30,"NW313 ","IT","NDKNLY72A19C943M","6011730000000642","Discover","1214","769",
"10443","David Genthner      ","3551 Crummit Lane",,,"Brimley","MI","US","49715","0000","David.H.Genthner@pookmail.com","734-354-6651",853.30,"NE304 ","IT","BZBUUU63L60E265I","6011000307983670","Discover","0911","851",
"10445","Melina Mckissick    ","336 Penn Street",,,"Brive-la-gaillarde",,"FR","19100","0000","Melina.A.Mckissick@dodgeit.com","02.37.78.30.66",505.00,"WE421 ","CA","615547775","4111560000000803","VISA","1016","2873",
"10446","Paula Singleton     ","159 Lincoln Street",,,"BROADSTREET COMMON",,"UK","NP6 7FJ","0000","Paula.L.Singleton@dodgeit.com","079 4920 7903",290.48,"SW142 ","UK","LX337248D","4111380000000814","VISA","0912","5962",
"10469","Walter Sharpe       ","296 Bungalow Road",,,"Buffalo","NY","US","14216","0000","Walter.A.Sharpe@spambob.com","606-577-0237",298.83,"WE415 ","U.S.","486250001","3088530000000880","JCB","1008","1399",
"10447","Lesli Goering       ","4198 Tipple Road",,,"Broadway","NSW","AU","2007","0000","Lesli.C.Goering@spambob.com","(02) 6712 3978",1820.08,"NC100 ","FR","798063602621657","4111150000000829","VISA","1216","5986",
"10448","John Long           ","1738 Stoney Lonesome Road",,,"Broadway","NSW","AU","2007","0000","John.S.Long@mailinator.com","(03) 5399 2865",486.00,"NC298 ","ES","9288020E","370000061512093","American Express","0815","7416",
"10449","Jill Rosenberg      ","4733 Jenna Lane",,,"Brook","IN","US","47922","0000","Jill.J.Rosenberg@pookmail.com","601-774-2809",6000.28,"SW145 ","UK","OR783577C","370000026689853","American Express","1115","1541",
"10451","Robin Wiggins       ","4464 Patton Lane",,,"Brooklyn","NY","US","11206","0000","Robin.R.Wiggins@trashymail.com","573-475-5959",5000.90,"NC169 ","IT","IIUEUA14A65E526R","3088190000000891","JCB","0110","8371",
"10452","Anthony Sills       ","1048 Quilly Lane",,,"Brooklyn","NY","US","11206","0000","Anthony.K.Sills@mailinator.com","360-698-2881",18735.70,"SC199 ","ES","4622907E","370000005765351","American Express","0317","23",
"10453","Glenda Sells        ","3425 Coventry Court",,,"Brooklyn","NY","US","11204","0000","Glenda.N.Sells@pookmail.com","301-907-2019",298.83,"NC292 ","FR","886015752395414","4111490000000837","VISA","0215","208",
"10454","Tony Thompson       ","1251 Shobe Lane",,,"Broomfield","CO","US","80020","0000","Tony.L.Thompson@mailinator.com","724-477-6418",304.00,"WE223 ","ES","4977022Y","4111270000000841","VISA","0917","6482",
"10455","James Paine         ","2846 Austin Avenue",,,"Brownlow K.i.","SA","AU","5223","0000","James.B.Paine@trashymail.com","(02) 6739 8771",5869.40,"NE304 ","ES","0512822Z","30000006233294","Diners Club","0612","3768",
"10456","Edwin Pearson       ","3784 Glory Road",,,"Brucktal",,"DE","53539","0000","Edwin.M.Pearson@trashymail.com","08536 17 99 57",290.48,"NW379 ","IT","XZANAI55P25L340C","3088000392213590","JCB","0210","2784",
"10457","Vance Chandler      ","781 Tree Frog Lane",,,"Bruna","PG","IT","06080","0000","Vance.S.Chandler@mailinator.com","0381 7178304",152.00,"SC259 ","CA","299585604","30000002017295","Diners Club","0316","4287",
"10459","Christina Johnson   ","4256 Columbia Boulevard",,,"Brunswick","ME","US","04011","0000","Christina.G.Johnson@dodgeit.com","913-917-5785",1820.08,"SE271 ","FR","243101606095997","6011650000000659","Discover","1212","5932",
