CUST_ID,CUSTNAME,ADDRESS1,ADDRESS2,LOCALITY,CITY,STATE,COUNTRY_CODE,POSTAL_CODE,POSTAL_CODE_PLUS4,EMAIL_ADDRESS,PHONE_NUMBER,YTD_SALES,SALESREP_ID,NATIONALITY,NATIONAL_ID,CREDITCARD_NUMBER,CREDITCARD_TYPE,CREDITCARD_EXP,CREDITCARD_CVV,DRIVER_LICENSE
10717,Harold Sales        ,3145 Prospect Valley Road,,,Chester,SD,US,57016,0,Harold.G.Sales@mailinator.com,808-575-8701,6101,WE418 ,U.S.,23867896,4.11162E+15,VISA,1213,6477,
10718,Francisco Waller    ,3820 Prospect Street,,,Chevy Chase,MD,US,20815,0,Francisco.L.Waller@dodgeit.com,313-965-7650,290.48,SW280 ,CA,373180314,3.088E+15,JCB,717,6302,
10719,Marlon Singer       ,4371 Hillhaven Drive,,,Chiavari,GE,IT,16043,0,Marlon.A.Singer@spambob.com,0316 0946050,304,NC292 ,IT,MRZVLF25L59E272T,3.7E+14,American Express,610,4042,
10720,Darla Boozer        ,2132 Kovar Road,,,Chicago,IL,US,60607,0,Darla.R.Boozer@trashymail.com,973-259-6578,0,WE421 ,ES,X0087559K,6.01182E+15,Discover,909,1786,
10721,Frank Chesney       ,2485 Johnstown Road,,,Chicago,IL,US,60606,0,Frank.K.Chesney@dodgeit.com,559-318-3479,290.48,SE265 ,IT,RMTFQS30E56C128S,3E+13,Diners Club,1213,3045,
10722,Joan Escamilla      ,305 Coulter Lane,,,Chicago,IL,US,60607,0,Joan.L.Escamilla@mailinator.com,315-762-1927,5000.9,NC100 ,U.S.,22868006,3.08893E+15,JCB,314,5565,
10723,Katie Ozment        ,247 Mutton Town Road,,,Chicago,IL,US,60617,0,Katie.B.Ozment@dodgeit.com,903-368-5743,3780.51,NC358 ,IT,TPWBAX07E03F489N,4.11159E+15,VISA,910,2997,
10724,Wayne Cohen         ,2641 Queens Lane,,,Chicago,IL,US,60606,0,Wayne.J.Cohen@trashymail.com,864-266-1322,152,NW316 ,FR,2.0305E+14,6.01152E+15,Discover,914,3010,
10725,Marie Wetzel        ,287 Thorn Street,,,Chicago,IL,US,60610,0,Marie.E.Wetzel@trashymail.com,406-465-4709,0,WE355 ,FR,2.91058E+14,3.08895E+15,JCB,913,34,
10726,Herman Stahl        ,3492 Allison Avenue,,,Chicago,IL,US,60605,0,Herman.E.Stahl@dodgeit.com,619-803-7107,5320.86,NW184 ,IT,MBQAIX52R45H623I,6.0118E+15,Discover,1215,8382,
10727,Brandon Orr         ,4552 Hardesty Street,,,Chicago,IL,US,60607,0,Brandon.M.Orr@dodgeit.com,806-365-5454,9095.04,SC199 ,ES,6043307B,6.01194E+15,Discover,609,9009,
10728,Opal Alvarado       ,3866 Oakdale Avenue,,,Chicago,IL,US,60654,0,Opal.C.Alvarado@mailinator.com,601-463-2407,2550,SC394 ,IT,RJJMSE05S29D260S,6.01165E+15,Discover,708,4324,
10729,Nancy Shaffer       ,1985 Franklin Street,,,Chicago,IL,US,60607,0,Nancy.J.Shaffer@spambob.com,609-712-8821,298.83,SC196 ,IT,YRBSEA72T53C083B,4.11126E+15,VISA,1017,1129,
10730,Gloria Guido        ,2600 Red Hawk Road,,,Chicago,IL,US,60641,0,Gloria.S.Guido@trashymail.com,607-249-6427,5869.4,NC427 ,U.S.,52960007,3E+13,Diners Club,614,8729,
10651,Ruby Stinnett       ,377 Frederick Street,,,Cavanella Po,RO,IT,45013,0,Ruby.F.Stinnett@spambob.com,0378 6941509,298.83,NC364 ,CA,158764217,4.1113E+15,VISA,316,2410,
10733,Edith Bradbury      ,277 Bubby Drive,,,Chicago,IL,US,60637,0,Edith.J.Bradbury@spambob.com,561-912-7416,492,NC160 ,ES,3010752Y,4.11111E+15,VISA,110,8108,
10734,Douglas Key         ,2504 Duck Creek Road,,,Chicago,IL,US,60607,0,Douglas.A.Key@pookmail.com,508-696-0234,5231,SE136 ,ES,1357041H,4.11165E+15,VISA,1009,208,
10737,Jan Cooper          ,30 Fancher Drive,,,Chicago,IN,US,60606,0,Jan.F.Cooper@mailinator.com,510-830-3633,6000.28,NE307 ,IT,ZOIGNZ52E16E124G,3.08808E+15,JCB,910,3897,
10738,Gerald Jenkins      ,1603 Snyder Avenue,,,Chicago,IL,US,60606,0,Gerald.H.Jenkins@pookmail.com,864-266-1322,6000.28,NW115 ,IT,VBFFKR03M53C673J,3.7E+14,American Express,611,2717,
10739,Leonard Gipson      ,4521 Junkins Avenue,,,Chicago,IL,US,60606,0,Leonard.T.Gipson@dodgeit.com,864-266-1322,18735.7,SE265 ,UK,NM775305D,3E+13,Diners Club,716,5443,
10740,Jimmy Nelson        ,2675 Chestnut Street,,,Chiclana de Segura,,ES,23264,0,Jimmy.T.Nelson@mailinator.com,91-345-2133,853.3,NW376 ,CA,366106003,6.01104E+15,Discover,112,152,
10741,Barbara Pulliam     ,2825 Feathers Hooves Drive,,,Chico,CA,US,95926,0,Barbara.D.Pulliam@trashymail.com,850-602-7194,492,NE367 ,IT,KXIMBB47M57L424O,3E+13,Diners Club,612,7438,
10742,Angelo Wilk         ,2332 Heavens Way,,,Chico,CA,US,95926,0,Angelo.M.Wilk@spambob.com,317-603-3573,486,SW346 ,CA,14748065,3E+13,Diners Club,414,4893,
10743,Sandra Geary        ,1013 Fantages Way,,,Chidlow,WA,AU,6556,0,Sandra.W.Geary@spambob.com,(02) 4926 6686,904.86,NC292 ,U.S.,67960001,4.11124E+15,VISA,1217,5705,
10744,Suanne Wilder       ,2851 Medical Center Drive,,,Chiesanuova Uzzanese,PT,IT,51013,0,Suanne.M.Wilder@trashymail.com,0382 6407894,853.3,SC193 ,ES,X5194145D,5.5005E+15,Master Card,217,1351,
10745,Robert Murphy       ,2842 Sycamore Fork Road,,,Chillicothe,MO,US,64601,0,Robert.S.Murphy@spambob.com,828-270-0740,18735.7,NC232 ,U.S.,22868077,3E+13,Diners Club,411,5912,
10746,Matthew Reichert    ,2256 Dola Mine Road,,,China Grove,NC,US,28023,0,Matthew.N.Reichert@trashymail.com,785-812-6563,673,WE349 ,CA,354249005,3.0884E+15,JCB,717,2911,
10747,Kevin Lent          ,3003 University Street,,,Chinderah,NSW,AU,2487,0,Kevin.D.Lent@spambob.com,(02) 4942 3728,863.9,NE301 ,ES,X3123021N,6.01135E+15,Discover,617,520,
10749,Molly Johnson       ,573 Hazelwood Avenue,,,Cibiana Di Cadore,BL,IT,32040,0,Molly.O.Johnson@pookmail.com,0310 4267433,904.86,NC232 ,CA,659010169,3.088E+15,JCB,117,7690,
10750,George Smith        ,2288 Middleville Road,,,Cidamon,,ES,26291,0,George.C.Smith@dodgeit.com,91-102-2053,90.3,SW217 ,IT,REOIUE21T12M017E,3.08858E+15,JCB,916,3381,
10751,Troy Frazee         ,2922 Chenoweth Drive,,,Cigole,BS,IT,25020,0,Troy.T.Frazee@pookmail.com,0318 6707228,0,SW277 ,CA,601177132,3.7E+14,American Express,1011,547,
10752,Denise Santos       ,583 Highland Drive,,,Cimone,TN,IT,38060,0,Denise.M.Santos@trashymail.com,0339 5529089,298.83,NW184 ,U.S.,22868149,3.7E+14,American Express,213,4439,
10753,Charles Shifflett   ,335 Marietta Street,,,Cincinnati,OH,US,45202,0,Charles.S.Shifflett@pookmail.com,225-297-3399,304,NW310 ,IT,IEAXKY55R63I955D,3.7E+14,American Express,512,3689,
10754,Karen Smith         ,288 Calico Drive,,,Cincinnati,OH,US,45244,0,Karen.G.Smith@trashymail.com,916-537-5337,1820.08,SW145 ,ES,8284220B,4.11143E+15,VISA,214,8896,
10755,Michael Alejandre   ,1323 Oxford Court,,,Cincinnati,OH,US,45202,0,Michael.M.Alejandre@pookmail.com,806-945-9509,52,SW412 ,ES,8248375T,4.11134E+15,VISA,116,5336,
10757,Maria Parr          ,653 Coal Road,,,Cincinnati,OH,US,45236,0,Maria.A.Parr@spambob.com,909-980-5812,352,NC169 ,FR,1.90017E+14,3.08892E+15,JCB,708,7897,
10758,Frank Hills         ,3782 Corbin Branch Road,,,Cinctorres,,ES,12318,0,Frank.V.Hills@mailinator.com,91-102-6597,6000.28,SW409 ,FR,2.05055E+14,6.01124E+15,Discover,1116,2293,
10759,Melinda Lee         ,291 Passaic Street,,,Cinisi,PA,IT,90045,0,Melinda.D.Lee@trashymail.com,0388 3564463,180.3,NW247 ,FR,2.4203E+14,3.08816E+15,JCB,115,7438,
10761,Kim Moran           ,282 Sycamore Street,,,Circello,BN,IT,82020,0,Kim.B.Moran@mailinator.com,0321 9339739,5869.4,NE304 ,ES,9102972D,3.08809E+15,JCB,1115,2793,
10762,Margaret Stoffel    ,3005 Woodridge Lane,,,Ciruena,,ES,26258,0,Margaret.J.Stoffel@spambob.com,91-102-2640,6101,SW343 ,U.S.,23868196,3.08881E+15,JCB,1215,4284,
10765,Jacqueline Driver   ,440 High Meadow Lane,,,Civezzano,TN,IT,38045,0,Jacqueline.R.Driver@spambob.com,0388 2771551,904.86,NW316 ,IT,NDERGR75T59C187O,3.7E+14,American Express,915,8064,
11577,Michelle Arrowood   ,1858 Quilly Lane,,,Kiel,,DE,24037,0,Michelle.A.Arrowood@spambob.com,05704 73 12 45,486,SW148 ,ES,4168563C,3.08862E+15,JCB,1214,3897,
10766,Samantha Weathers   ,2300 Tree Frog Lane,,,Cividate Al Piano,BG,IT,24050,0,Samantha.D.Weathers@dodgeit.com,0346 2095112,5869.4,SC127 ,IT,SCEUEE33R41M171T,3.7E+14,American Express,114,3054,
10767,Argentina Galloway  ,2157 Ruckman Road,,,Cividate Camuno,BS,IT,25040,0,Argentina.J.Galloway@pookmail.com,0346 6134705,5000.9,SC328 ,IT,YKRCHD13C47L588O,6.01177E+15,Discover,913,6086,
10768,Mary Simcox         ,2545 Willison Street,,,Civiglio,CO,IT,22030,0,Mary.J.Simcox@pookmail.com,0310 3873197,90.3,SE403 ,FR,2.23031E+14,3.08843E+15,JCB,1114,7448,
12374,Mary Daniels        ,973 Rose Avenue,,,Paris,,FR,75014,0,Mary.W.Daniels@pookmail.com,01.69.96.32.21,6000.28,NW310 ,ES,8738867V,4.11195E+15,VISA,308,235,
10769,Sharon Mccowan      ,4688 Olive Street,,,Clarkson,WA,AU,6030,0,Sharon.J.Mccowan@trashymail.com,(02) 4001 1831,152,WE283 ,U.S.,765700001,6.01102E+15,Discover,708,5488,
10770,Gladys Hatfield     ,298 Rainbow Road,,,Clearbrook,MN,US,56634,0,Gladys.R.Hatfield@pookmail.com,407-539-4524,0,NC358 ,ES,0991842J,4.11195E+15,VISA,213,1768,
10771,Lupe Meadow         ,3406 Sunburst Drive,,,Clearview,WA,US,98290,0,Lupe.T.Meadow@spambob.com,913-725-0319,5320.86,NW310 ,FR,2.94018E+14,3.7E+14,American Express,1012,4901,
10772,Micheal Harris      ,884 Ford Street,,,Clearwater,FL,US,34621,0,Micheal.K.Harris@mailinator.com,314-773-8702,505,SW214 ,CA,238027643,4.11179E+15,VISA,611,9395,
10773,Rosana Saville      ,3005 Sundown Lane,,,Cleveland,MS,US,38732,0,Rosana.R.Saville@trashymail.com,908-402-0712,2550,NW184 ,U.S.,426990001,3E+13,Diners Club,610,2725,
10774,Ruth Erickson       ,2846 Oxford Court,,,Cleveland,OH,US,44114,0,Ruth.C.Erickson@mailinator.com,303-923-2084,298.83,RP253 ,U.S.,452990001,3E+13,Diners Club,714,9743,
10775,Ladonna Collins     ,922 Whitetail Lane,,,Cleveland,GA,US,30528,0,Ladonna.J.Collins@dodgeit.com,615-957-7235,6000.28,NW181 ,FR,1.20014E+14,5.5008E+15,Master Card,916,6951,
10776,Eric Hill           ,553 Queens Lane,,,Clichy,,FR,92110,0,Eric.M.Hill@mailinator.com,01.18.62.16.59,52,NC424 ,CA,316774496,6.01144E+15,Discover,311,5693,
10777,Ione Marcano        ,781 Maple Court,,,Clifton,CO,US,81520,0,Ione.J.Marcano@mailinator.com,201-910-9422,304,SW214 ,U.S.,22868088,3.7E+14,American Express,608,152,
10778,Linda Corn          ,1165 Westfall Avenue,,,Clinton,IA,US,52732,0,Linda.L.Corn@dodgeit.com,512-628-1460,1820.08,NE103 ,U.S.,22868305,6.01139E+15,Discover,710,7,
10780,Elizabeth Wood      ,2441 Hanover Street,,,Clodig,UD,IT,33040,0,Elizabeth.T.Wood@spambob.com,0390 4753730,486,WE157 ,U.S.,9880001,3.08814E+15,JCB,209,8113,
10781,Minh Lambert        ,1206 Franklin Avenue,,,Clovis,NM,US,88101,0,Minh.G.Lambert@dodgeit.com,619-808-1402,5231,RP190 ,FR,2.00051E+14,4.11111E+15,VISA,315,5493,
10782,James Staggs        ,4340 Oakwood Circle,,,Coatesville,PA,US,19320,0,James.J.Staggs@mailinator.com,718-207-0772,904.86,NE301 ,IT,BNDQNO87B13H273A,3.08864E+15,JCB,109,8999,
10783,Henry Williams      ,1278 Kovar Road,,,Cobourg,ON,CA,K9A 1J1,0,Henry.L.Williams@pookmail.com,306-241-2260,1782.03,WE352 ,IT,KKWIAE59B56C599E,6.01137E+15,Discover,1008,7932,
10784,Alexandra Carter    ,1544 Birch  Street,,,Cochran,GA,US,31014,0,Alexandra.B.Carter@trashymail.com,715-936-6055,120,NC166 ,FR,2.75011E+14,3E+13,Diners Club,1212,7045,
10786,Melissa Morones     ,148 Front Street,,,Cody,WY,US,82414,0,Melissa.R.Morones@mailinator.com,251-866-0294,298.83,NW181 ,IT,OIETVH98B25B820B,3E+13,Diners Club,215,4342,
10787,Frank Davis         ,242 Mudlick Road,,,Cody,WY,US,82414,0,Frank.C.Davis@trashymail.com,603-928-5075,0,SW277 ,U.S.,224990002,3.7E+14,American Express,409,5933,
10788,Frank Lester        ,923 Coal Street,,,Coggiola,BI,IT,13863,0,Frank.F.Lester@pookmail.com,0385 6698766,5231,SC256 ,CA,37535879,3.0881E+15,JCB,715,6108,
10789,Mary Ricks          ,2835 Railroad Street,,,Cogollos de la Vega,,ES,18197,0,Mary.V.Ricks@spambob.com,91-345-2155,904.86,NW187 ,U.S.,23868096,3E+13,Diners Club,411,2218,
10791,Jean Barns          ,1254 Melrose Street,,,Colchester,VT,US,5446,0,Jean.T.Barns@dodgeit.com,845-432-8006,492,NW310 ,FR,1.19092E+14,3E+13,Diners Club,310,1961,
10792,Bettie Figueroa     ,3466 Red Hawk Road,,,Colebee,NSW,AU,2761,0,Bettie.T.Figueroa@pookmail.com,(07) 4015 9217,853.3,NW376 ,U.S.,23867952,4.11186E+15,VISA,408,9458,
10793,Carol Kellum        ,179 Eden Drive,,,Coleman,MI,US,48618,0,Carol.M.Kellum@mailinator.com,678-450-4838,568.3,NW187 ,ES,2198070Y,6.01114E+15,Discover,1009,8078,
10795,Charles Jeffries    ,1068 Stout Street,,,Collegio,PV,IT,27050,0,Charles.A.Jeffries@mailinator.com,0326 2477837,6000.28,SC328 ,UK,TX929739C,4.11176E+15,VISA,317,4499,
10796,Donald Butler       ,755 Burnside Avenue,,,Collemaggiore,RI,IT,2028,0,Donald.N.Butler@trashymail.com,0360 2396490,18735.7,SC196 ,IT,WQHQQK96R64A546N,4.11141E+15,VISA,816,3846,
10797,Rebecca Bailey      ,4417 Oakridge Lane,,,Colleranesco,TE,IT,64020,0,Rebecca.M.Bailey@spambob.com,0376 0540807,904.86,WE355 ,FR,1.81021E+14,3.08832E+15,JCB,916,2895,
10798,Willie Eckhardt     ,2975 Hardman Road,,,Colli Di Suso,LT,IT,4010,0,Willie.M.Eckhardt@mailinator.com,0356 3265220,492,WE220 ,FR,8.13074E+14,3.7E+14,American Express,711,7463,
10799,Adrian Cross        ,2628 Eden Drive,,,Collinsville,IL,US,62234,0,Adrian.T.Cross@pookmail.com,312-608-3910,486,SW142 ,CA,939229001,6.01122E+15,Discover,912,6027,
10800,Robert Wilson       ,1380 West Street,,,Colmenar Viejo,,ES,28770,0,Robert.D.Wilson@pookmail.com,91-451-6690,486,RP385 ,UK,OL643886C,3E+13,Diners Club,515,5211,
10801,Christopher Mitchell,636 Vineyard Drive,,,Colo,IA,US,50056,0,Christopher.T.Mitchell@pookmail.com,334-202-7567,853.3,NE370 ,FR,2.05024E+14,3.08842E+15,JCB,809,3388,
10802,Joyce Penn          ,692 Locust View Drive,,,Colonnata,FI,IT,50019,0,Joyce.K.Penn@mailinator.com,0322 3000927,120,SE205 ,IT,EOECZI49R21C484R,3.08802E+15,JCB,414,5038,
10803,Rebekah Pierce      ,1506 Callison Lane,,,Colton,OR,US,97017,0,Rebekah.F.Pierce@spambob.com,310-527-7220,673,SC322 ,ES,X6928950Q,3E+13,Diners Club,611,2788,
10804,Gary Cooper         ,254 Veltri Drive,,,Colturano,MI,IT,20060,0,Gary.G.Cooper@dodgeit.com,0395 3030076,863.9,SW280 ,FR,1.89114E+14,3.7E+14,American Express,1212,6478,
10805,Iris Sain           ,2895 Webster Street,,,Columbia,MD,US,21044,0,Iris.H.Sain@spambob.com,702-282-7248,9095.04,SE208 ,CA,160126983,3.08846E+15,JCB,910,2370,
10806,Barbara Kelly       ,3545 Ritter Avenue,,,Columbia,MD,US,21044,0,Barbara.T.Kelly@pookmail.com,724-642-9148,904.86,SE208 ,FR,1.21089E+14,4.11144E+15,VISA,616,2829,
10731,Julie James         ,214 Collins Street,,,Chicago,IL,US,60626,0,Julie.J.James@pookmail.com,320-212-8219,304,NW310 ,IT,WOUFUU47L59E015C,4.11133E+15,VISA,212,208,
10732,Tony Laws           ,4501 Coleman Avenue,,,Chicago,IL,US,60610,0,Tony.F.Laws@mailinator.com,919-832-1130,904.86,SW214 ,ES,0020000J,3E+13,Diners Club,1217,3912,
10812,Kim Simone          ,659 Still Pastures Drive,,,Columbus,KS,US,66725,0,Kim.B.Simone@spambob.com,812-833-7751,52,SE133 ,IT,EEOMFN60R61H575B,6.01146E+15,Discover,313,4950,
10813,Amy Hollier         ,316 Mulberry Lane,,,Comeglians,UD,IT,33023,0,Amy.S.Hollier@trashymail.com,0369 9342788,354,NE109 ,U.S.,697050002,3.7E+14,American Express,813,918,
10814,Marion Canales      ,4617 Front Street,,,Comerconi,VV,IT,89844,0,Marion.R.Canales@mailinator.com,0389 8552446,352,SC196 ,ES,4270023G,3E+13,Diners Club,808,4442,
10815,Elizabeth Lafever   ,4749 Devils Hill Road,,,COMERS,,UK,AB51 6EP,0,Elizabeth.C.Lafever@mailinator.com,078 7117 6144,0,SE334 ,ES,2739228C,3.7E+14,American Express,812,7127,
10816,Brenda Dorn         ,3338 Asylum Avenue,,,Concarneau,,FR,29900,0,Brenda.M.Dorn@dodgeit.com,04.16.20.22.34,180.3,SW214 ,IT,IIEMTV98B08E723F,3E+13,Diners Club,609,6623,
10817,Christopher Diller  ,3873 Harrison Street,,,Conche Di Codevigo,PD,IT,35020,0,Christopher.Y.Diller@pookmail.com,0395 1883520,505,SW340 ,ES,2172433Z,4.11192E+15,VISA,810,999,
10818,Douglas Tran        ,4945 Ray Court,,,Concord,CA,US,94520,0,Douglas.M.Tran@pookmail.com,678-919-5524,5869.4,SE133 ,CA,616109310,3E+13,Diners Club,909,7932,
10858,Kim Mickey          ,3802 Oak Avenue,,,Crema,CR,IT,26013,0,Kim.C.Mickey@trashymail.com,0339 2077007,486,NC163 ,ES,0552604Y,6.01125E+15,Discover,612,1139,
10820,Joseph Huff         ,3053 Irving Place,,,Concord,VT,US,5824,0,Joseph.K.Huff@mailinator.com,510-887-8265,290.48,RP319 ,CA,584745756,3.7E+14,American Express,712,2811,
11693,Maureen Jones       ,4572 Junior Avenue,,,Lemna,CO,IT,22020,0,Maureen.S.Jones@dodgeit.com,0367 8738713,6000.28,NE178 ,UK,AM088869C,4.111E+15,VISA,811,2542,
10821,Barbara Prager      ,781 McDowell Street,,,Condowie,SA,AU,5464,0,Barbara.D.Prager@pookmail.com,(02) 9943 3062,1782.03,SE400 ,FR,1.38072E+14,3E+13,Diners Club,215,6486,
10822,Constance Brett     ,1047 Seltice Way,,,Conger,MN,US,56020,0,Constance.M.Brett@dodgeit.com,402-460-7416,904.86,SC193 ,FR,2.45107E+14,5.50021E+15,Master Card,1008,999,
10823,Sylvia Keeler       ,2880 Rhode Island Avenue,,,Coniolo,BS,IT,25034,0,Sylvia.R.Keeler@dodgeit.com,0366 5869384,5000.9,SE337 ,U.S.,22867967,6.01191E+15,Discover,917,547,
10824,Jerry Shaw          ,2647 Reynolds Alley,,,Conshohocken,PA,US,19428,0,Jerry.W.Shaw@pookmail.com,520-744-9713,3780.51,NE172 ,IT,DXDUOO68H47C623N,3.7E+14,American Express,915,2542,
10826,Julie Bowen         ,3163 Rockwell Lane,,,Conway,SC,US,29526,0,Julie.C.Bowen@pookmail.com,760-374-3389,0,NW313 ,UK,ZX188193C,6.01128E+15,Discover,1212,7927,
10827,Kerry Shreve        ,3869 Carolina Avenue,,,COOMBE,,UK,TR14 5PN,0,Kerry.R.Shreve@mailinator.com,077 5094 8577,5320.86,SE133 ,IT,TAIJFG26D67B362R,3E+13,Diners Club,112,6143,
10828,Amparo Gay          ,1535 Junkins Avenue,,,Cootra,SA,AU,5650,0,Amparo.R.Gay@trashymail.com,(07) 4598 3950,5869.4,SC127 ,ES,X9148257F,3.7E+14,American Express,712,3381,
10829,Vernon Baker        ,873 Boundary Street,,,Copanello,CZ,IT,88069,0,Vernon.S.Baker@trashymail.com,0325 6027738,2550,NC424 ,IT,DJCJHB47P29G025I,3E+13,Diners Club,717,6007,
10831,Karen Burt          ,4135 Meadowbrook Mall Road,,,Coreen,NSW,AU,2646,0,Karen.P.Burt@pookmail.com,(07) 4967 2601,90.3,SE400 ,IT,VTKBPK36P62F517E,5.50032E+15,Master Card,208,7233,
10832,Anne Pineda         ,2735 Jones Street,,,Corese Terra,RI,IT,2030,0,Anne.A.Pineda@trashymail.com,0327 3646532,5231,WE283 ,U.S.,520510005,3.7E+14,American Express,1117,1621,
10833,Allyson Benedict    ,700 Roane Avenue,,,Corinna,ME,US,4928,0,Allyson.J.Benedict@mailinator.com,409-338-6841,904.86,RP190 ,U.S.,574470001,6.01185E+15,Discover,917,4606,
10834,Stephanie Thompson  ,202 Wildwood Street,,,Cornale,BG,IT,24020,0,Stephanie.G.Thompson@dodgeit.com,0347 1417098,505,NE178 ,IT,MWSUEX81P44I625W,6.01128E+15,Discover,810,1667,
10835,Jenna Ross          ,3331 Pinewood Drive,,,Cornale,BG,IT,24020,0,Jenna.R.Ross@trashymail.com,0383 1690921,52,NW244 ,CA,261113211,6.01169E+15,Discover,1016,192,
10836,Lisa Trejo          ,3925 McKinley Avenue,,,Corniana,PR,IT,43040,0,Lisa.O.Trejo@dodgeit.com,0374 3925204,6000.28,NC100 ,IT,LQIOEI33M30E224S,5.50073E+15,Master Card,1116,7426,
10837,John Collins        ,868 Patterson Fork Road,,,Corno Di Rosazzo,UD,IT,33040,0,John.S.Collins@spambob.com,0390 5329535,304,WE151 ,IT,NMUKRA50P08I621W,3.7E+14,American Express,611,3820,
10839,Holly Roche         ,4444 Wiseman Street,,,Corpus Christi,TX,US,78476,0,Holly.R.Roche@trashymail.com,916-866-3045,492,SC259 ,CA,119818284,3E+13,Diners Club,1209,9562,
10840,Paul Coleman        ,511 Trymore Road,,,Corpus Christi,TX,US,78476,0,Paul.M.Coleman@trashymail.com,216-244-3065,6000.28,NW115 ,CA,370859787,3.7E+14,American Express,310,82,
10841,Anita Halloway      ,2222 Holt Street,,,Corpus Christi,TX,US,78415,0,Anita.M.Halloway@dodgeit.com,251-223-5716,18735.7,SE133 ,CA,328795794,3.7E+14,American Express,715,7117,
10842,Frank Messmer       ,4798 Spruce Drive,,,Correggioverde,MN,IT,46030,0,Frank.D.Messmer@dodgeit.com,0317 0100891,3780.51,NE367 ,UK,JM455898,4.11145E+15,VISA,412,192,
10843,Jaclyn Vester       ,4009 Confederate Drive,,,Cortina Sulla Strada Del Vino,BZ,IT,39040,0,Jaclyn.D.Vester@mailinator.com,0361 3308428,120,SE139 ,FR,2.69033E+14,4.11101E+15,VISA,808,2326,
10844,Jennifer Donaldson  ,4416 Walnut Avenue,,,Corzano,BS,IT,25030,0,Jennifer.D.Donaldson@dodgeit.com,0324 2379862,904.86,RP319 ,IT,DQMCRT70L13G590Y,6.011E+15,Discover,114,3510,
10846,Diane Moorhead      ,4627 Kovar Road,,,Cosio Stazione,SO,IT,23010,0,Diane.C.Moorhead@mailinator.com,0343 4097178,486,NE370 ,UK,RT070031D,3.08805E+15,JCB,813,8161,
10847,Levi Stevenson      ,3718 Ingram Road,,,Cossano Canavese,TO,IT,10010,0,Levi.H.Stevenson@pookmail.com,0326 1694211,486,WE154 ,IT,BRXBCQ25T25C118V,6.01194E+15,Discover,509,235,
10848,Lise Slover         ,1191 College View,,,Cossoine,SS,IT,7010,0,Lise.D.Slover@trashymail.com,0397 6397074,90.3,SW340 ,IT,BCNQEE27M59E987B,3.088E+15,JCB,114,8124,
10849,Linda Vidrine       ,1142 Pleasant Hill Road,,,Costabissara,VI,IT,36030,0,Linda.K.Vidrine@mailinator.com,0352 0659542,0,SC193 ,IT,QSDWWS20H67I536V,3.0882E+15,JCB,914,8108,
10850,Patricia Wallace    ,1771 Passaic Street,,,Coudekerque-branche,,FR,59210,0,Patricia.J.Wallace@spambob.com,03.22.52.92.86,904.86,RP190 ,IT,IOUCRM12L18A468B,4.11172E+15,VISA,1008,1128,
10851,Summer Carney       ,2828 Butternut Lane,,,Courbevoie,,FR,92400,0,Summer.C.Carney@trashymail.com,03.86.31.51.22,9095.04,SE271 ,FR,2.15119E+14,3.7E+14,American Express,1008,487,
10852,Lillie Fillion      ,1121 Pointe Lane,,,Courbevoie,,FR,92400,0,Lillie.W.Fillion@spambob.com,01.24.45.25.81,863.9,NC163 ,FR,1.67094E+14,6.01132E+15,Discover,116,1433,
10857,Norma Haygood       ,1337 Highland View Drive,,,Crediton,QLD,AU,4757,0,Norma.T.Haygood@spambob.com,(03) 9578 8370,180.3,SW409 ,FR,8.25012E+14,6.0116E+15,Discover,1209,999,
10859,Michelle Newton     ,4629 Edwards Street,,,Crescentino,VC,IT,13044,0,Michelle.D.Newton@mailinator.com,0372 0356234,304,SC322 ,ES,6439072S,3E+13,Diners Club,116,214,
10860,Jimmy Sandoval      ,3247 Kooter Lane,,,Crestview,FL,US,32536,0,Jimmy.H.Sandoval@dodgeit.com,580-984-9080,6000.28,SW340 ,ES,9950026L,4.11161E+15,VISA,1016,9926,
10861,Jane Kimball        ,392 Deans Lane,,,Crocette,BG,IT,24035,0,Jane.T.Kimball@trashymail.com,0392 0189626,505,SW409 ,ES,6352039Z,4.11111E+15,VISA,313,3544,
10862,Jacqueline Russo    ,1242 Hart Ridge Road,,,Crociale,LU,IT,55045,0,Jacqueline.A.Russo@dodgeit.com,0349 7728600,0,WE352 ,FR,1.28025E+14,4.11111E+15,VISA,911,7684,
10863,Kate Chappell       ,1230 Parkview Drive,,,Crofton,MD,US,21114,0,Kate.M.Chappell@pookmail.com,310-528-6986,2550,NC358 ,FR,1.09045E+14,3.08858E+15,JCB,913,6486,
10864,Joel Caron          ,685 Lilac Lane,,,Crofton,MD,US,21114,0,Joel.D.Caron@mailinator.com,925-815-5188,486,NC169 ,IT,GGUWWR83H57G522D,3E+13,Diners Club,317,8384,
10865,Gwendolyn Hall      ,3824 Simpson Street,,,Croix,,FR,59170,0,Gwendolyn.J.Hall@dodgeit.com,02.95.62.32.42,354,SW148 ,CA,293999959,5.50063E+15,Master Card,310,7822,
10867,Willie Stewart      ,3555 Zappia Drive,,,Crosby,MS,US,39633,0,Willie.A.Stewart@spambob.com,614-761-4366,6000.28,SW280 ,ES,5292753Q,3.7E+14,American Express,212,9066,
